,formula_pretty,formation_energy_per_atom
28914,YbAu3,-0.6883422050000001
28915,Cs4Li2(Si2O5)3,-2.953919979292252
28916,Nb2GeC,-0.5098469199999993
28917,Tb2SeOF2,-3.7420694726128483
28918,CrPb2F7,-2.8413587245
28919,Lu2Si4Mo3,-0.6696969672222216
28920,NbBr3O,-1.8194899215
28921,La2(Al3Ir)3,-0.8354381228571433
28922,RbGd(MoO4)2,-2.534951297916667
28923,Cs6U2(Cu4S5)3,-1.0640208271274625
28924,SrTl2(PO3)4,-2.6168406382456144
28925,Rb2Mn(PS3)2,-0.9937769943952456
28926,SrCo2Te3(ClO4)2,-1.7476075851041664
28927,LaBiPt,-1.0456753816666666
28928,NiSn2H12(OF)6,-1.6910205389814816
28929,NaCa9Ti9Nb(SiO5)10,-3.5137711500818973
28930,LiHg2Pd,-0.316886138333333
28931,NdBiPd,-0.9460833499999998
28932,LaScGe,-0.7175382466666669
28933,Pr5(In2Pt)2,-0.7429959736363633
28934,U2Ge4Mo3,-0.24244313444444446
28935,K2CoCl4,-1.7559541393095235
28936,Tm2InAg,-0.3840102074999998
28937,CsLu(NbCl3)6,-1.9124459285742705
28938,K3V5O14,-2.4055958354090907
28939,In4Bi2S9,-0.7719389835416668
28940,Sn2H22S6N4O3,-0.7094232215202712
28941,RbTb(WO4)2,-2.6711425431250007
28942,EuAu2,-0.7424136900000006
28943,KTb(CO3)2,-2.5757625012999994
28944,Cs4U2V2O13,-2.9074741224630536
28945,Ce4Bi3,-0.7022939535714282
28946,K4Pt2(SO4)5,-1.8843075534717744
28947,Er(Al2Cu)4,-0.2999677399999996
28948,Ho(SiIr)2,-1.0895364020000002
28949,Na3VSi4(HO6)2,-2.7037601736206898
28950,KH3(SeO3)2,-1.4083710212656253
28951,Sr(AuO2)2,-1.4774408038095233
28952,Sr(GaSe2)2,-1.3242488444345237
28953,CdSnO3,-1.8451541470000001
28954,Ta7(B4Ru3)2,-0.6541535839682551
28955,Tb2(Al3Ir)3,-0.8679892796428581
28956,Ca2Sb,-0.9449993683333329
28957,Pr3RuO7,-3.0487611427272725
28958,CeNi2B2C,-0.4818967772222216
28959,MnCu2GeTe4,-0.3131862403663792
28960,Nb2Al,-0.293137022
28961,NaZnP,-0.40595686662835223
28962,GdReB4,-0.570528344027777
28963,Th2TeN2,-2.0487623080000006
28964,RbClO4,-1.0943932345833336
28965,ScFe2BO5,-2.585872877407408
28966,Cs2AlTlF6,-3.205640614419541
28967,Ba3SrRu2O9,-2.4327705097777783
28968,Ba2(InAs)5,-0.5315960806249999
28969,Br,0.0
28970,Na2PdSe2,-0.9965462715581896
28971,HoFeSi,-0.6196158483333333
28972,CsCoPO4,-2.368993856966339
28973,Ho4CdRh,-0.4972246774999996
28974,Cs2PtCl6,-1.6625519217624516
28975,HfGeRu2,-0.6651711587500007
28976,CePS,-1.7293109517361114
28977,Ba4Bi3,-0.9117669350000003
28978,Sr11In3Ga4,-0.3556561443518519
28979,Na3Cd4P6H10(ClO8)3,-2.0653138719931032
28980,MnZnS2,-0.9087686085452589
28981,CsEr6CI12,-1.478025141896552
28982,CsReF6,-2.724863305991379
28983,LiCrCdF6,-2.9169645242592597
28984,Gd2Fe2I,-0.5669823900000012
28985,Sm3Si2S8I,-1.7404933103571436
28986,Co3(BO3)2,-2.2850347421212134
28987,In2Pt,-0.46688487666666667
28988,TlInSe2,-0.7565904757552087
28989,Na2CoNiF7,-2.5288846446003133
28990,TiAu4,-0.2789960706666662
28991,GaSiRu2,-0.49457198687500004
28992,BaAlBO3F2,-3.5430678255208328
28993,Er(SiNi)2,-0.8267600780000002
28994,Eu(CoAs)2,-0.6721789909999998
28995,LiTmIn2,-0.35863735249999973
28996,Cs2SiSe4,-1.1475588607481524
28997,K3Pr(PO4)2,-2.9683495886190476
28998,Rb2Pu(Cl2O)2,-2.4669824950000003
28999,Ba4P3HF24,-3.37275845203125
29000,CsU2F9,-3.801159483369253
29001,Ca3AsBr3,-2.015761335357143
29002,Eu3Al5O12,-3.3925722917499996
29003,TiZnCo2,-0.3566755283333336
29004,BaTl2O4,-1.6690925941666666
29005,Pm2InSn,-0.5456066875000003
29006,GdErIr2,-0.819237290000002
29007,GaPt3,-0.44433165062499924
29008,LiNdGe2,-0.6652624495833335
29009,YbPmHg2,-0.5763190818749999
29010,Ca4Ge3Au5,-0.7213276670833331
29011,Hf2Hg,-0.11885765833333295
29012,Ba2MgCu3F14,-2.7998189787500003
29013,RhSe2,-0.7424373328125
29014,Ta3In2Cl9,-1.5405786557142858
29015,Y12InNi6,-0.36004592578947386
29016,Zn3SiNi2,-0.331853825833333
29017,Ca2CoTeO6,-2.357249091
29018,Pr2TlAg,-0.32005919749999956
29019,GdZrSb,-0.881411491666667
29020,TmSnGe,-0.5840620272222221
29021,RbSm3F10,-4.26289639125
29022,NaMn2Mo2H3O10,-1.8987103626341006
29023,ScSiNi,-0.8650207241666656
29024,HoAsPt,-1.1952281441666663
29025,Cs2TaHgF6,-2.869735936586207
29026,Rb2MnI4,-1.3011330761330047
29027,Sr2FeO3F,-2.8912601940476184
29028,Mn(PtO2)3,-1.1890293337931042
29029,NbS3,-1.150169030677084
29030,Li3Dy(NO3)6,-1.4366407184821435
29031,CsYb(WO4)2,-2.38595378566092
29032,Mn2AsO5,-1.9549270522952593
29033,Tb3In5,-0.465509091875
29034,NaBH4,-0.4401640442863985
29035,DyMn2SiC,-0.49952074017241443
29036,K5NaCe2(SO4)6,-2.438004820797414
29037,Y2Co3Ge5,-0.586737879333333
29038,YbCuAs2,-0.6177191174999996
29039,Hf6Be15Co8,-0.3375254601724137
29040,Sm4MgNi,-0.17328176625000088
29041,LiZn2(BH4)5,-0.2336302540773809
29042,Ba3P14,-0.5078690903921567
29043,Nd23Cd4Ir7,-0.4700888964705887
29044,HfSiSe,-1.1331585907812496
29045,AcOF,-4.160206836666667
29046,Tm2CuPd,-0.6219419033333331
29047,KNb(AgSe2)2,-0.8994553844635416
29048,Sr(CuO)2,-1.6629807683333333
29049,Na2U(WO5)2,-2.6200394552068977
29050,Eu(AlCl4)2,-2.2339245731818185
29051,TmCd2,-0.2830325722222223
29052,La4MgCo,-0.11457452333333329
29053,K4UC3O11,-2.46802574536842
29054,KMoIO6,-1.635850907555555
29055,PuCl3,-2.3899813837500004
29056,NaLaAgTe4,-1.0963299311740557
29057,Ba(MgSb)2,-0.8455272300000001
29058,LaI3,-1.8309820600000002
29059,Na2Ga2Se3,-1.058574518590671
29060,Cs3BiCl6,-2.01504327237931
29061,YRhO3,-2.5555939223333324
29062,DyAlPd,-0.8819007450000006
29063,RbY(SeO3)2,-2.215617756135418
29064,Rb3InO3,-1.6420714696428576
29065,K2Li3NiO4,-1.6674025251000004
29066,NaZrCuS3,-1.4397065659877875
29067,AcGaTe2,-1.1540950575000002
29068,Ba2Ce3Si3O12F,-3.607179667261905
29069,Ca2TlIn,-0.46340037333333317
29070,KV5Se8,-1.050342366553571
29071,Ho2MgIn,-0.3059350350000001
29072,Ce2B2Ir5,-0.7589752464814821
29073,Na3ReO5,-2.150682731072797
29074,SnPO3F,-2.50298840763889
29075,Nd3(Al3Ru)4,-0.6414047286842107
29076,TbHSO5,-2.543142385703125
29077,LuSnPd,-0.9114380549999994
29078,Ba2YPaO6,-3.735942917666667
29079,Er3Ni,-0.2655760318750007
29080,Si4Ir3,-0.6702637714285719
29081,EuVO4,-2.8247578466666674
29082,PrNdZn2,-0.3128166562499999
29083,TbGd2Ga5O12,-2.9483988476249996
29084,TbH2ClO2,-2.42531129
29085,KTi4Cl11,-2.0338857963333337
29086,NaLi2AsO4,-2.203138256027299
29087,NdVO3,-3.2210491625000004
29088,PrSiIr,-0.9456298233333319
29089,Nd(SiNi)2,-0.7820047020000004
29090,PrTe2Se,-1.4887004530859373
29091,BePd,-0.5927108225
29092,CsTaCo(OF2)2,-3.0164930708812268
29093,KRb2MoF6,-2.9652958452999996
29094,Rb2(PSe2)3,-0.7465298042329546
29095,Tb5S7,-2.36462834515625
29096,Lu2Mn(GeO3)4,-2.685523214891109
29097,Ni(NO3)2,-0.9118138766666672
29098,CsI3F16,-2.1157295976465513
29099,Dy(Al2Cu)4,-0.31057434230769204
29100,LaNiP,-1.1678773244444447
29101,Th3TlF13,-4.220765749166667
29102,Sr2TaGaO6,-3.1778105000833334
29103,UTl2(TeO4)2,-2.0816769399358965
29104,U2(PdRh)3,-0.6181694850000001
29105,Ho7Co6Sn23,-0.4036422173611116
29106,MnGeRh2,-0.43804964323275897
29107,Hf6Al16Co7,-0.5479586236206895
29108,Er2RuRh,-0.6898904762500004
29109,FeP2PbO7,-2.4129537058333326
29110,Cs2Te,-1.13226476612069
29111,CsMnH4Cl3O2,-1.5964762496238245
29112,KNa2Bi,-0.3761525890258621
29113,SrInAu5,-0.4467792123809521
29114,K2PtS2,-1.1332673064499992
29115,Cr3C2,-0.10026699049999906
29116,Dy7Ru2C11,-0.2753368722499999
29117,Er6InCo2,-0.28565290666666715
29118,Sm(NiGe)2,-0.6976716809999999
29119,K3P5RuSe10,-0.7740701215317979
29120,BaFe2(P2O7)2,-2.6403616787301587
29121,Ba(ZnSi)2,-0.26916957
29122,SiNiH12(OF)6,-1.8454521248076925
29123,UTaC2,-0.484300392499998
29124,Tm2MoO6,-3.21047487787037
29125,MnCd4Te5,-0.6004925257931035
29126,ThF4,-4.499301984
29127,TiNbB4,-0.8906192266666663
29128,CaThV2O8,-3.1665478825
29129,Ga3Fe4Co8Si,-0.27600057515624954
29130,Ba5Mn3O12F,-2.575347090775863
29131,Zr5Sn3P,-0.8394751248148142
29132,Ba5B3BrO9,-3.126506220555556
29133,K2MgSiO4,-2.7912778480937495
29134,Zn2PtO4,-1.4281407621428568
29135,Pu2S3,-2.0268201858750006
29136,Ba4Nb2WO12,-3.1034044789473683
29137,Ag8SnSe6,-0.3397795498263889
29138,Cd3Co2H44Br12(N3O)4,-0.7659705070129876
29139,SrMo2Se2O11,-1.9365290847721353
29140,Al3Co3Si4,-0.42783276299999995
29141,Tm5Rh3,-0.7819111835416663
29142,BaNaP,-0.7703122244061302
29143,LiAgO,-1.2579425474999997
29144,PuReB4,-0.5128029365277769
29145,LaMnFeGe2,-0.46699794858620647
29146,Bi2CO5,-1.7847575284375008
29147,EuPSe3,-1.2063019175729166
29148,KNa4FeO4,-1.6352250631706895
29149,Cd3TeO6,-1.5155040055
29150,Li2CuB4(PbO5)2,-2.336317672280702
29151,Ba5Al5Sn,-0.34690825409090886
29152,Ce5Sn3Au,-0.6120474638888891
29153,Cr5B3,-0.4156522671874985
29154,AlH11SO10,-1.6328735765489129
29155,Na6Ca3MnC6(O9F)2,-2.428252265340039
29156,Gd2Nb3Ge4,-0.7247022930555558
29157,Ca3UO6,-3.6197764425
29158,Sc2AgOs,-0.3772926754166672
29159,Gd2Cl3,-2.212621589
29160,LiGdS2,-2.0834728823958324
29161,Ag2SeO4,-0.8430785343824405
29162,VH12(ClO2)3,-1.369808981818182
29163,Na4P2O7,-2.609686868105658
29164,Dy3(P3Pd10)2,-0.7309135175862064
29165,Rb2(TcSe2)3,-0.9993911978693174
29166,Cr2S3,-0.9939462188749999
29167,Na4Eu(GeSe3)2,-1.222236013482261
29168,CuPd3,-0.06606683249999978
29169,Eu2SiS4,-1.811281440357142
29170,K(Ti3Se4)4,-1.4902585644999993
29171,Cs2ICl6F,-1.3748408663362066
29172,NiCO3,-1.6550596940000006
29173,TmFe2SiC,-0.5289219993333333
29174,Co2Si,-0.4335706625000005
29175,CdCu2SiS4,-0.7609315809374997
29176,TlCr3O8,-1.7789653640277774
29177,ZnSn2H12(OF)6,-1.7181214490740746
29178,Pm2InAg,-0.3747897129166664
29179,Mg(SiB6)2,-0.10451587283333291
29180,Ho2IrRh,-0.9102738349999999
29181,YbTmS2,-2.346699213229167
29182,Ho5(ReO6)2,-3.368575471578947
29183,La3ReO8,-3.3002140008333334
29184,Ni(XeF7)4,-0.9103988062121213
29185,ScI3,-1.4734458487499995
29186,TaAsO5,-2.5271785875000004
29187,SrCu9Sn4,-0.13714688904761882
29188,Cs2CaV2O7,-2.6373665331968397
29189,Yb(ZnSi)2,-0.3115047180000001
29190,Na2Ca4ZrNbSi4O17F,-3.363901316853448
29191,Bi2I4O13,-1.0874745552631582
29192,CaIn2Au,-0.52135406375
29193,Ho2InAu2,-0.8159104910000003
29194,ZnRu2W,-0.1281875225000011
29195,Zr5AlPb3,-0.34919104555555536
29196,Ca2VBiO6,-2.747112326500001
29197,Ta3Ga2,-0.2779722860000007
29198,NbBi4ClO8,-2.046183739821429
29199,Ca2Ga7Ag,-0.3669775239166665
29200,K2Y4Cu4Se9,-1.5105027996716012
29201,Na3Y(PO4)2,-2.9458637341420357
29202,Tb2Si3Rh,-0.902303745833334
29203,KLi3PbO4,-1.8470879364444446
29204,LiTi2N3,-1.5286589508333333
29205,Gd2P4O13,-3.1438706591228076
29206,MgH6(BrN)2,-0.9072325088636362
29207,Rb2LaI5,-1.7858820321874997
29208,BaNb4O6,-2.7281847072727277
29209,Nd2Fe2Si2C,-0.5819326199999993
29210,Ti2AlSi3,-0.5196540427777782
29211,Ni21(GeB3)2,-0.2821451915517245
29212,BaCN2,-0.9756207000000003
29213,ScH7(NO5)2,-1.4606879610000008
29214,UCoB4,-0.5068562719444442
29215,Pr(InPt)2,-0.775522849
29216,TbGaRh2,-0.7952991193749996
29217,Ba2TbWO6,-3.141059192
29218,Ba8ZrNb19O36,-2.9103396737500002
29219,K3Nd(BO3)2,-2.8057553385277783
29220,BaSi9Rh2,-0.37864007291666607
29221,La3ScBi5,-0.8888627961111111
29222,TbSeClO3,-2.486966147057291
29223,NaPH3NO3,-1.7043397594316727
29224,YbMgGa4,-0.39934454666666674
29225,SmTl3,-0.2757577912500002
29226,ErTc2,-0.2266603474999999
29227,K4Ti3S14,-1.3309604257500003
29228,Sr2FeClO3,-2.6525536751190475
29229,Ba2EuBiO6,-2.59693398925
29230,Rb3TlO3,-1.374278450119048
29231,Cs2CaP2O7,-2.887898557294061
29232,Y5P12Ru19,-0.861339823287038
29233,La2CN3Cl,-1.6298091471428577
29234,TaReSi,-0.47772881111111254
29235,ZnP14Pb,-0.05461289416666659
29236,Yb2(CN2)3,-0.5798155331818177
29237,Ba3Yb(BO3)3,-3.131289307135416
29238,PH8N2O3F,-1.3388727417222224
29239,LiSmHg2,-0.45480714958333346
29240,V2Cd2O7,-2.0833823577272725
29241,Gd3Lu2(GaO4)3,-3.393994523375001
29242,In4Te3,-0.448116873214286
29243,Hg2P2O7,-1.973869450151515
29244,Na8Hg3,-0.17411848635579943
29245,BaBSbS4,-1.2114113077380948
29246,K17Fe5O16,-1.6287045084473681
29247,HoGa4Ni,-0.5342914858333335
29248,PmAgHg2,-0.3640457835416666
29249,Lu3Ga2,-0.5418009184999996
29250,Co2P2O7,-2.2534996233333335
29251,LuBiPt,-1.0013473366666663
29252,NbTc2Ge,-0.25931731625000154
29253,Cs2NiF6,-2.396600107873564
29254,CsOsC3(ClO)3,-1.3776589552664584
29255,Pm2GaAg,-0.4205351022916668
29256,ErPaTc2,-0.19133296499999908
29257,LiCaP,-1.033032967222222
29258,CaReH4ClO6,-1.9782583257692312
29259,CuSe2Cl,-0.6757141267968745
29260,La(GeIr)2,-0.8106410190000005
29261,Ba(Sn2Ru)3,-0.3030210430000004
29262,MgAs2(XeF5)4,-1.8779875506481483
29263,Pu3Se4,-1.8687853627678581
29264,RbInP2O7,-2.6127935335606054
29265,DyPRu2C,-0.6779199856666664
29266,Ba3Ce2C5O15F2,-2.9291197162962965
29267,Pb3SeO5,-1.4784468763715273
29268,PmPd3,-0.8144224018750004
29269,Na3BO3,-2.2670627919745487
29270,NpP3,-0.44127183343749987
29271,BaMn9V6(HO13)2,-2.2875948019631664
29272,Ca2SiIr2,-0.739429414
29273,Cs3LaN18,-0.40998863085423215
29274,Al(Ag3Se2)3,-0.3909188399414063
29275,Zr2Fe12P7,-0.7361092215873027
29276,Sr(CoSi)2,-0.49983944733333346
29277,Ta3Si,-0.4208883303125006
29278,VGaNi6,-0.3011842146874999
29279,Mg149Nb,-0.016451656399999973
29280,Mn2ZnSe4,-0.7641528478910098
29281,Mg149Ag,-0.028965621911111156
29282,Na6ZnO4,-1.551677364028213
29283,HgCl2,-1.0098895141666666
29284,NdAsS,-1.731633833541667
29285,FeSi,-0.4759877512499999
29286,K4MgFe3(PO4)5,-2.5601378734444453
29287,Pr3Pd4,-0.7936273407142858
29288,CoPS,-0.7198841913194443
29289,NaCu(IO3)3,-1.009779704396552
29290,Ba6Na2P2Ru2O17,-2.7298836965437974
29291,KNaP6(PbO3)8,-2.377985716738794
29292,Nb2O2F3,-3.0607370725
29293,Mg149Zn,-0.027723167000000142
29294,CsLuCdTe3,-1.2544355346551728
29295,SrLi2(SiN2)2,-1.2314824402777773
29296,Eu(MgBi)2,-0.5484344590000007
29297,K3HoSi2O7,-3.0875908290256424
29298,CuSbSe2,-0.438788749921875
29299,Rb2WBr6,-1.430913882222222
29300,CaSnPd,-0.8061516041666668
29301,PrMg149,-0.023837493100000037
29302,K2UTe3,-1.148287654333333
29303,GdSClO4,-2.623180674375
29304,GdAlGe,-0.6957774366666669
29305,MgNbRh2,-0.49009926749999977
29306,Sr4Al6WO16,-3.3088037604783955
29307,BN,-1.4613800295833332
29308,Ca14MnAs11,-1.1270767479973474
29309,BaPAu,-0.875805216111111
29310,CaPd3O4,-1.5143508737499998
29311,NbPCl10,-1.4555532090277776
29312,SrHIO,-2.1199882560416663
29313,RuXeF7,-1.6384870516666667
29314,La2Ni5C3,-0.3005896840000005
29315,TaTe4I,-0.6279202158333336
29316,Zr5AlSn3,-0.6012462788888892
29317,Mg2PHO5,-2.7775535112037044
29318,Nd2InPd2,-0.8071238259999994
29319,Cs2GeF6,-3.056734872873563
29320,MgB9N,-0.42295455522727177
29321,Sm2C,-0.16280852333333348
29322,KNbWO6,-2.5998850836666683
29323,Yb2ReC2,-0.09735314999999929
29324,YInAu,-0.7542575366666671
29325,Gd6CoCl10,-2.3072384161764705
29326,Ge3Pt2,-0.41246808299999954
29327,Ce(BOs)2,-0.47978232166666573
29328,TiFe2,-0.28339347611111165
29329,Nd(NiGe)2,-0.6917258639999992
29330,Cs2HfO3,-2.827487701810345
29331,MgSeO3,-2.03077392946875
29332,Tm3Os,-0.31233723624999943
29333,LuNi2,-0.5180205966666662
29334,KTbGeS4,-1.5401577400714288
29335,Tl4GeS4,-0.6374771795370372
29336,Er2Ga3Cu,-0.5922963104166659
29337,Rb2MoS4,-1.2418890996428575
29338,PrNi4B,-0.40217247069444423
29339,PrCoO3,-2.5053522169999995
29340,TlBO2,-2.1960636793749995
29341,Be3Al2(SiO3)6,-3.267594607931035
29342,Lu3Sb4Au3,-0.7996127824999995
29343,Ca2CdIn,-0.42342081500000006
29344,LiMn(CO3)2,-1.985073454876438
29345,Ba3NaOs2O9,-2.334663356436782
29346,Ca2NiOsO6,-2.2582496759999993
29347,Lu4B3C4,-0.5282231206818166
29348,Lu5Ir3,-0.8849423575000008
29349,CuCl2,-0.91673365
29350,Sr14MnSb11,-1.0731344791832451
29351,Gd2(Ga3Ir)3,-0.6770133662500005
29352,PrAl5Ni2,-0.5907846856250005
29353,Ba2CaCo2CuF14,-3.03098352625
29354,Y2Mo2O7,-2.9326538612121222
29355,Ba2CuO3,-2.2859098991666666
29356,K2WS4,-1.2497548444285715
29357,CeIn5Rh,-0.42697840499999984
29358,KCuCO3F,-1.894408969357143
29359,Rb2BaNb2Se11,-1.2175602428613277
29360,ThSe2O7,-2.152323822968749
29361,V2HgO6,-1.9398565450000003
29362,CaGeN2,-0.8127091287499999
29363,Na2CdH4(SeO5)2,-1.4731060283047868
29364,Ag2P2PdO7,-1.7878587966666668
29365,HoMgAg2,-0.31022305833333297
29366,TiH12C2(NF)6,-1.3188976380864204
29367,Zn4P6SN12,-0.735057612744566
29368,LiU4P3O20,-3.2371334549404764
29369,Li4TiO4,-2.7075447612962957
29370,NaB15,-0.05005918494073214
29371,Ce5(In2Pt)2,-0.6790553827272728
29372,U2Si4Mo3,-0.40287881222222194
29373,K3Sm(PO4)2,-2.9780627679047624
29374,Tl2PtCl6,-1.1888422140740742
29375,NaMoP2O7,-2.5653444571107618
29376,HfSiRu2,-0.7999733450000015
29377,Ga2BiSe4,-0.8113380220535709
29378,Ta2Tl3Cu3S8,-0.9127014921875007
29379,SrSnHg,-0.5517879022222223
29380,NaIrO3,-1.4757120353103446
29381,La5Pb3S,-1.0557940759027775
29382,LiCa2Cd,-0.19718648083333323
29383,DyCdPd2,-0.7366060049999996
29384,RbNaCaTh(Si2O5)4,-3.3099570740328668
29385,SrLaTl(AsO4)2,-2.514512786538461
29386,Cs2In2Sb3,-0.4364788967302954
29387,LiYbSb,-0.9995238927777782
29388,Ba6Dy2Al4O15,-3.4147007581481486
29389,CaSeO3,-2.30692703596875
29390,Pr4Se3N2,-1.9446622435590268
29391,LiSbS,-0.9537415471527778
29392,U3NbSb5,-0.4207873305555552
29393,TbNiBC,-0.5061221947916668
29394,La5Cu4As4(ClO2)2,-2.1527204097368418
29395,Ho2(NiB2)3,-0.5781022604545453
29396,NdEuCuS3,-1.8966030098958342
29397,Ba3Sb4O,-1.3631549799999996
29398,NbCu3S4,-0.8482220390625006
29399,CsMgCl3,-2.322267099586207
29400,TmFe5P3,-0.7511488415740738
29401,Ca2GaCu2,-0.2975049955000003
29402,ReOF4,-2.4358446447916653
29403,Er6Si11N20O,-1.6505138061842097
29404,AgHgAsS3,-0.3694649193402781
29405,Ce2(Al3Rh)3,-0.7905989410714288
29406,DyHoTl2,-0.33230434666666664
29407,Sm(SiOs)2,-0.7104677609999996
29408,Yb4Bi3,-0.8209963664285712
29409,Na2ZnBr4,-1.6123548911576358
29410,K2Fe3P4(HO4)4,-2.2391343487701136
29411,YAg3(PS4)2,-0.8326609752380948
29412,ZnHgAsHO5,-1.4506759644444445
29413,Pr5Sb3,-1.0362945000000003
29414,KH8N3,-0.42710711691666664
29415,Bi2Pt2O7,-1.330852513636363
29416,DyTe,-1.4859429850000003
29417,Tb2TeS2,-2.14662202325
29418,Cs3Cr2Cl9,-1.9584362881280788
29419,Ag3Au,-0.04054825250000027
29420,Na5Mg5In3(SO4)12,-2.2056138667843648
29421,Yb(Al5Fe)2,-0.30496628846153856
29422,BaC6,-0.08536558857142751
29423,Sm14Au51,-0.622045311384615
29424,Hf9FeMo4,-0.142256885357144
29425,AsSe(IF2)3,-1.7060158427130683
29426,PaTe2Au,-0.6247065274999999
29427,Ti(CuS)4,-0.830346973981482
29428,Ba3Al3Ga2,-0.3431733118750002
29429,Eu3Ga5O12,-2.6784012152499996
29430,ErTe3,-1.2065741725000008
29431,NaScB2O5,-3.0967063544316726
29432,Li2CuSb,-0.4727892766666666
29433,TmAgTe2,-1.0996319745833336
29434,Tb2Fe14B,-0.10373843936274424
29435,Al3Ga3Ni10,-0.47638919078124964
29436,YbRh3C,-0.4143957880000002
29437,ErInAg2,-0.3587207408333333
29438,CsNa3PbO4,-1.5992838683429116
29439,YbF3,-3.415887846875
29440,Ni(AsO2)2,-1.5399683632142864
29441,Ba2Cd(BO3)2,-2.818962689848485
29442,ErBiPd,-0.9241489166666668
29443,TbCu5,-0.18897128499999974
29444,Na2Sb4O7,-1.8557798171618032
29445,NbGeIr,-0.5293769733333337
29446,MgGaAu,-0.43762100916666646
29447,Nd2MoO6,-3.1057805658333333
29448,InSnBr3,-1.0594105815000003
29449,BaSn3Au,-0.502567029
29450,YbGa2,-0.6127650516666664
29451,UP3,-0.6106729412499998
29452,GePd2,-0.538801526111111
29453,PHN2,-0.552300615208333
29454,Li2Co(SO4)2,-2.0495787009935897
29455,Y5(GeSb)2,-1.0464715053703708
29456,Ca3(SiAs2)2,-0.8214389113888892
29457,Ti3Mn(CuS4)2,-1.2850908923522155
29458,Cs2PuO4,-2.7003937936945803
29459,K2NbCl6,-1.995581005111111
29460,LiTb(PO3)4,-2.930775007314814
29461,CdAs2(XeF5)4,-1.7397550244444446
29462,La3Ge5,-0.768178436875
29463,ThAl3,-0.40191443375
29464,KNa7Pb2O7,-1.5813539778742396
29465,LiB(SO4)2,-2.1210459128124994
29466,TiIn,-0.14305769666666723
29467,MnBiPO5,-2.348801033595546
29468,Ho4Ga12Ni,-0.5621600929411761
29469,Rb6Cl4O,-1.9512181518181821
29470,La2InSi2,-0.6628599195
29471,KPAuSe3,-0.7033226230607639
29472,YGaAg,-0.5005579552777775
29473,KAs4ClO6,-1.7361530894166677
29474,Ho2MgCu2,-0.23526976899999993
29475,Nd2WO6,-3.2377471572222225
29476,Na2Er2B2O7,-3.1806636820335976
29477,Na2Mo2O7,-2.108104199827586
29478,Rb2TeI6,-1.029658231666667
29479,PuCo2,-0.1678163950000003
29480,Ba3SmIrRuO9,-2.5511102483333343
29481,PmAg3,-0.20329574687499985
29482,Nd2MnCoO6,-2.7972239682931033
29483,MgSbPd,-0.6273420399999997
29484,Pr2MgIrO6,-2.8714977795000003
29485,Sr3(LiSb)4,-0.9421179657575759
29486,Sb2XeF12,-2.257512420333333
29487,Ba(Ag3O2)2,-0.8359471520454543
29488,Ho2PdRu,-0.6780869112499994
29489,K3TmSi2O7,-3.09675831671795
29490,CsNbN2,-0.922872351670259
29491,Cs4U(Ge2O5)4,-2.3168834877795192
29492,NaVTeO5,-2.0502193376939655
29493,NaTmGeO4,-2.899431844031198
29494,RbNbTeO6,-2.2881473519444446
29495,YTe3,-1.2496283491666667
29496,NaTiSe4,-1.1762297009183431
29497,CsAlAgF6,-2.9136940749553
29498,TmNi,-0.501239618333333
29499,ErMgTl,-0.29610929444444445
29500,NaUP3O11,-2.890082752909483
29501,Tb6GaCo2,-0.27465461750000014
29502,CS14,-0.40680979625
29503,Ta3As,-0.3238900393750015
29504,V3Pt,-0.42717150250000024
29505,Cs8Na4Y3HoCl24,-2.501331143491379
29506,Mn3Pd5,-0.2524309279741379
29507,Sm2Ni7,-0.3396191561111108
29508,LiSnPO4,-2.470994543452381
29509,CeGeRh,-0.9071689374999986
29510,La5P12Ir19,-0.7884926665277779
29511,I,0.0
29512,UPS,-1.327151180486111
29513,Lu6Ni2Sn,-0.4455498011111108
29514,Ta2Se17Br12,-0.8439770766078623
29515,TaCl3O,-2.2840751389999996
29516,Gd(GePd)2,-0.8094018399999996
29517,ErNi5,-0.33644844000000046
29518,Na4Si2Te5,-0.7960683527233541
29519,Re3Ru,-0.0629632124999997
29520,Mn2Nb,-0.1429471344540237
29521,NaF,-2.938505724525862
29522,K3V3(BiO6)2,-2.2737793866999993
29523,Ba2NbFeO6,-2.8955558185
29524,NaHgPO4,-2.111412840697865
29525,BaPbF6,-3.0323476306249995
29526,CsTa(PO4)2,-2.956199327049808
29527,Na3VS2(O4F)2,-2.3882128831815743
29528,CsCl,-2.2549501239655174
29529,CaGaBO4,-2.9093757377380953
29530,ZrRu,-0.6574592274999986
29531,Ti6Be15Cu8,-0.2277558463793104
29532,Mg4P6SN12,-1.0552624153532604
29533,Ho5BiPt2,-0.9258088981249992
29534,EuInHg2,-0.4164233687500003
29535,Rb2BeH4(SO5)2,-1.9885440354605262
29536,LiTiO2,-2.979321660416667
29537,K6Ti2O7,-2.552323049311111
29538,Cr4Si2Cl2O7,-2.4141486431666666
29539,CsMnBr3,-1.570281350672414
29540,V,0.0
29541,MgFeSiO4,-2.762286375
29542,TaMnP,-0.7685538120881219
29543,Na6Mn2C4SO16,-2.10312411218267
29544,YbOs2,-0.08863171166666699
29545,Na2CeH2C5O11,-2.0093716659811154
29546,Mn2VGa,-0.2303999808405175
29547,NdZn,-0.3146891749999998
29548,MgZrN2,-1.5102751675000006
29549,Dy2ReC2,-0.4208232984999981
